Parameters: 187378FLOP: 5444567040.0
Epoch	Loss(Tr)	Loss(val)	mIOU (tr)	mIOU (val)	lr	time	
1		0.3060		0.3521		0.6012		0.5527		0.0010000		1312.65
2		0.2390		0.3273		0.6810		0.5781		0.0010000		1279.45
3		0.2286		0.3037		0.6921		0.6011		0.0010000		1279.80
4		0.2116		0.3186		0.7129		0.6025		0.0010000		1281.25
5		0.2205		0.2981		0.7011		0.6086		0.0010000		1276.68
6		0.2053		0.3124		0.7147		0.6178		0.0010000		1276.61
7		0.2050		0.2977		0.7170		0.6270		0.0010000		1280.16
8		0.2027		0.3074		0.7211		0.6040		0.0010000		1280.00
9		0.2067		0.2997		0.7170		0.6165		0.0010000		1277.27
10		0.2021		0.3163		0.7216		0.6208		0.0010000		1278.00
11		0.1988		0.3115		0.7263		0.5883		0.0010000		1278.59
12		0.2102		0.2975		0.7102		0.6117		0.0010000		1282.43
13		0.2167		0.3182		0.6987		0.6005		0.0010000		1278.02
14		0.1949		0.2979		0.7303		0.6163		0.0010000		1275.04
15		0.2010		0.3064		0.7200		0.6162		0.0010000		1276.55
16		0.1981		0.2853		0.7268		0.6317		0.0010000		1278.32
17		0.1932		0.3091		0.7298		0.6159		0.0010000		1275.43
18		0.1929		0.3074		0.7323		0.6164		0.0010000		1277.15
19		0.2077		0.2950		0.7112		0.6099		0.0010000		1276.87
20		0.1931		0.2958		0.7307		0.6334		0.0010000		1280.54
21		0.2004		0.3141		0.7181		0.6025		0.0010000		1278.44
22		0.1925		0.2884		0.7340		0.6206		0.0010000		1278.30
23		0.1935		0.3093		0.7303		0.6167		0.0010000		1280.58
24		0.1917		0.3308		0.7336		0.6107		0.0010000		1278.31
25		0.1923		0.2898		0.7341		0.6219		0.0010000		1279.99
26		0.1953		0.2975		0.7294		0.6046		0.0010000		1276.57
27		0.1904		0.2961		0.7364		0.6239		0.0010000		1279.99
28		0.1941		0.3258		0.7278		0.5910		0.0010000		1279.33
29		0.1935		0.2963		0.7341		0.6298		0.0010000		1278.15
30		0.2106		0.2829		0.7036		0.6254		0.0010000		1279.01
31		0.1874		0.3042		0.7390		0.5996		0.0010000		1279.74
32		0.2005		0.2947		0.7249		0.6311		0.0010000		1280.39
33		0.1930		0.2867		0.7314		0.6241		0.0010000		1279.28
34		0.1888		0.2866		0.7368		0.6291		0.0010000		1281.60
35		0.1881		0.2968		0.7394		0.6123		0.0010000		1279.20
36		0.1959		0.2894		0.7312		0.6266		0.0010000		1279.62
37		0.1879		0.2929		0.7366		0.6235		0.0010000		1280.21
38		0.1899		0.2972		0.7356		0.6153		0.0010000		1279.41
39		0.1890		0.2901		0.7356		0.6340		0.0010000		1275.79
40		0.1910		0.2818		0.7362		0.6352		0.0010000		1278.56
41		0.1946		0.2838		0.7258		0.6294		0.0010000		1278.27
42		0.1890		0.3314		0.7349		0.5718		0.0010000		1277.17
43		0.1918		0.2875		0.7344		0.6372		0.0010000		1274.65
44		0.1895		0.2931		0.7359		0.6126		0.0010000		1277.00
45		0.1851		0.2939		0.7420		0.6350		0.0010000		1278.02
46		0.1894		0.2908		0.7375		0.6226		0.0010000		1276.68
47		0.1873		0.2898		0.7399		0.6238		0.0010000		1279.40
48		0.1905		0.2967		0.7346		0.6237		0.0010000		1278.59
49		0.1861		0.2907		0.7412		0.6196		0.0010000		1274.95
50		0.2028		0.3020		0.7116		0.6057		0.0010000		1273.03
51		0.1908		0.2860		0.7314		0.6139		0.0010000		1279.64
52		0.1883		0.2847		0.7362		0.6370		0.0010000		1277.45
53		0.1852		0.2926		0.7418		0.6145		0.0010000		1277.87
54		0.1863		0.3075		0.7394		0.6146		0.0010000		1276.30
55		0.1888		0.3468		0.7338		0.5835		0.0010000		1277.15
56		0.1890		0.2824		0.7377		0.6336		0.0010000		1276.70
57		0.1836		0.2784		0.7428		0.6416		0.0010000		1278.64
58		0.1899		0.2949		0.7355		0.6152		0.0010000		1279.11
59		0.1874		0.2885		0.7387		0.6377		0.0010000		1279.62
60		0.1893		0.2919		0.7369		0.6256		0.0010000		1276.10
61		0.1903		0.3231		0.7370		0.6064		0.0010000		1279.14
62		0.1829		0.2809		0.7430		0.6361		0.0010000		1277.73
63		0.1892		0.3310		0.7318		0.6082		0.0010000		1277.69
64		0.1867		0.2766		0.7394		0.6531		0.0010000		1276.96
65		0.1879		0.2900		0.7388		0.6078		0.0010000		1277.07
66		0.1879		0.2914		0.7360		0.6227		0.0010000		1276.00
67		0.1853		0.2919		0.7408		0.6262		0.0010000		1274.27
68		0.2070		0.2850		0.7028		0.6183		0.0010000		1277.75
69		0.1851		0.2884		0.7391		0.6226		0.0010000		1275.42
70		0.1928		0.2846		0.7298		0.6275		0.0010000		1274.35
71		0.1856		0.2847		0.7398		0.6295		0.0010000		1277.33
72		0.1914		0.2787		0.7324		0.6323		0.0010000		1275.43
73		0.1855		0.3334		0.7422		0.5945		0.0010000		1274.82
74		0.1879		0.2785		0.7321		0.6342		0.0010000		1277.44
75		0.1882		0.2960		0.7376		0.6258		0.0010000		1277.32
76		0.1860		0.3045		0.7385		0.6025		0.0010000		1276.13
77		0.1982		0.2874		0.7200		0.6296		0.0010000		1277.54
78		0.1869		0.2951		0.7362		0.6257		0.0010000		1279.29
79		0.1925		0.2929		0.7336		0.6308		0.0010000		1277.31
80		0.1839		0.3039		0.7410		0.6275		0.0010000		1277.65
81		0.1816		0.2726		0.7460		0.6429		0.0010000		1281.43
82		0.2055		0.3258		0.7082		0.5734		0.0010000		1278.37
83		0.1845		0.2832		0.7426		0.6269		0.0010000		1278.63
84		0.1871		0.2908		0.7397		0.6338		0.0010000		1277.74
85		0.1925		0.3659		0.7242		0.5697		0.0010000		1292.21
86		0.1826		0.2933		0.7433		0.6263		0.0010000		1297.48
87		0.1829		0.2728		0.7435		0.6505		0.0010000		1295.44
88		0.1869		0.2855		0.7384		0.6301		0.0010000		1296.18
89		0.1821		0.2741		0.7445		0.6396		0.0010000		1294.00
90		0.1866		0.2743		0.7404		0.6400		0.0010000		1293.65
91		0.1867		0.2772		0.7379		0.6337		0.0010000		1294.91
92		0.1825		0.2796		0.7435		0.6435		0.0010000		1300.11
93		0.1851		0.2824		0.7395		0.6357		0.0010000		1299.36
94		0.1826		0.3000		0.7453		0.6242		0.0010000		1295.84
95		0.1906		0.3183		0.7272		0.6076		0.0010000		1294.12
96		0.1883		0.3133		0.7394		0.6008		0.0010000		1298.44
97		0.1861		0.2728		0.7376		0.6416		0.0010000		1301.45
98		0.1854		0.2851		0.7377		0.6432		0.0010000		1297.33
99		0.1896		0.2760		0.7317		0.6377		0.0010000		1297.85
100		0.1863		0.2824		0.7426		0.6340		0.0010000		1295.84
101		0.1857		0.2806		0.7404		0.6419		0.0010000		1264.87
102		0.1861		0.3034		0.7377		0.6187		0.0010000		1264.73
103		0.1808		0.2896		0.7465		0.6315		0.0010000		1262.66
104		0.1942		0.3238		0.7222		0.5932		0.0010000		1262.35
105		0.1956		0.2831		0.7162		0.6300		0.0010000		1261.99
106		0.1888		0.3013		0.7358		0.6303		0.0010000		1263.68
107		0.2018		0.2962		0.7124		0.6209		0.0010000		1265.33
108		0.1828		0.2845		0.7439		0.6283		0.0010000		1264.85
109		0.1815		0.2942		0.7460		0.6352		0.0010000		1261.01
110		0.1833		0.3138		0.7408		0.5972		0.0010000		1262.51
111		0.1840		0.3078		0.7396		0.5980		0.0010000		1263.38
112		0.1932		0.5101		0.7281		0.4822		0.0010000		1263.47
113		0.1795		0.3043		0.7492		0.6148		0.0010000		1262.83
114		0.1811		0.2749		0.7468		0.6446		0.0010000		1265.54
115		0.1882		0.3262		0.7260		0.5957		0.0010000		1264.27
116		0.1818		0.2931		0.7450		0.6329		0.0010000		1261.97
117		0.1796		0.6226		0.7472		0.4935		0.0010000		1264.72
118		0.1846		0.2893		0.7426		0.6295		0.0010000		1264.76
119		0.1829		0.2838		0.7447		0.6370		0.0010000		1263.17
120		0.1884		0.2894		0.7356		0.6310		0.0010000		1263.62
121		0.1833		0.3107		0.7431		0.6167		0.0010000		1263.72
122		0.2034		0.3354		0.7008		0.5874		0.0010000		1263.53
123		0.1920		0.2853		0.7283		0.6437		0.0010000		1263.68
124		0.1824		0.2863		0.7407		0.6376		0.0010000		1262.21
125		0.1811		0.5148		0.7453		0.4720		0.0010000		1264.50
126		0.1811		0.3099		0.7455		0.6077		0.0010000		1262.57
127		0.1878		0.2861		0.7316		0.6442		0.0010000		1263.39
128		0.1845		0.2812		0.7405		0.6229		0.0010000		1263.99
129		0.1811		0.2806		0.7462		0.6427		0.0010000		1262.90
130		0.1878		0.2850		0.7415		0.6291		0.0010000		1263.12
131		0.1888		0.2830		0.7253		0.6300		0.0010000		1263.02
132		0.1792		0.2870		0.7467		0.6303		0.0010000		1262.59
133		0.1822		0.3090		0.7414		0.5992		0.0010000		1262.69
134		0.1868		0.3411		0.7332		0.5690		0.0010000		1262.92
135		0.1798		0.2750		0.7462		0.6486		0.0010000		1261.37
136		0.1846		0.2745		0.7399		0.6425		0.0010000		1263.24
137		0.1840		0.2763		0.7416		0.6401		0.0010000		1264.14
138		0.1809		0.3041		0.7454		0.6120		0.0010000		1262.14
139		0.1823		0.2815		0.7438		0.6394		0.0010000		1260.95
140		0.1804		0.3147		0.7466		0.5989		0.0010000		1265.98
141		0.1867		0.2891		0.7371		0.6287		0.0010000		1261.17
142		0.1788		0.3159		0.7483		0.6110		0.0010000		1264.28
143		0.1779		0.2792		0.7494		0.6421		0.0010000		1263.47
144		0.1806		0.2759		0.7461		0.6491		0.0010000		1264.96
145		0.1799		0.3032		0.7456		0.6103		0.0010000		1264.30
146		0.1798		0.3053		0.7477		0.6214		0.0010000		1263.95
147		0.1901		0.3219		0.7268		0.6003		0.0010000		1263.46
148		0.1814		0.2964		0.7419		0.6287		0.0010000		1262.46
149		0.1859		0.2798		0.7405		0.6426		0.0010000		1262.82
150		0.1797		0.3612		0.7490		0.5734		0.0010000		1265.69
151		0.1648		0.2962		0.7659		0.6415		0.0005000		1265.26
152		0.1652		0.2985		0.7652		0.6346		0.0005000		1264.29
153		0.1684		0.2841		0.7620		0.6441		0.0005000		1264.43
154		0.1648		0.2650		0.7660		0.6589		0.0005000		1264.17
155		0.1668		0.2744		0.7637		0.6514		0.0005000		1261.77
156		0.1635		0.2912		0.7670		0.6346		0.0005000		1262.80
157		0.1640		0.2729		0.7672		0.6481		0.0005000		1262.94
158		0.1633		0.2789		0.7657		0.6513		0.0005000		1262.79
159		0.1621		0.2739		0.7695		0.6506		0.0005000		1263.93
160		0.1620		0.2876		0.7690		0.6485		0.0005000		1263.98
161		0.1625		0.2812		0.7650		0.6503		0.0005000		1261.47
162		0.1637		0.2869		0.7668		0.6450		0.0005000		1263.12
163		0.1626		0.2841		0.7677		0.6519		0.0005000		1262.05
164		0.1637		0.2884		0.7654		0.6453		0.0005000		1265.80
165		0.1724		0.2965		0.7528		0.6205		0.0005000		1263.44
166		0.1653		0.2860		0.7640		0.6395		0.0005000		1263.01
167		0.1617		0.2849		0.7699		0.6349		0.0005000		1262.38
168		0.1605		0.2758		0.7712		0.6489		0.0005000		1261.55
169		0.1627		0.2894		0.7675		0.6431		0.0005000		1263.30
170		0.1612		0.2761		0.7691		0.6428		0.0005000		1264.61
171		0.1608		0.2786		0.7693		0.6513		0.0005000		1264.53
172		0.1610		0.2888		0.7704		0.6531		0.0005000		1264.15
173		0.1604		0.2887		0.7704		0.6377		0.0005000		1262.18
174		0.1697		0.2849		0.7500		0.6395		0.0005000		1264.18
175		0.1620		0.2881		0.7686		0.6426		0.0005000		1263.48
176		0.1979		0.3016		0.7097		0.6191		0.0005000		1264.03
177		0.1618		0.3197		0.7694		0.6136		0.0005000		1264.77
178		0.1634		0.2797		0.7667		0.6388		0.0005000		1264.90
179		0.1599		0.2889		0.7715		0.6514		0.0005000		1260.85
180		0.1605		0.2886		0.7710		0.6332		0.0005000		1261.99
181		0.1626		0.2931		0.7679		0.6401		0.0005000		1263.62
182		0.1638		0.2904		0.7660		0.6430		0.0005000		1263.71
183		0.1642		0.2944		0.7665		0.6493		0.0005000		1263.36
184		0.1629		0.3203		0.7653		0.6442		0.0005000		1296.73
185		0.1618		0.3655		0.7686		0.6391		0.0005000		1298.70
186		0.1614		0.2862		0.7691		0.6352		0.0005000		1298.56
187		0.1613		0.2809		0.7698		0.6587		0.0005000		1302.13
188		0.1608		0.2916		0.7699		0.6504		0.0005000		1299.09
189		0.1633		0.2683		0.7651		0.6652		0.0005000		1299.04
190		0.1597		0.2982		0.7694		0.6555		0.0005000		1296.84
191		0.1614		0.3290		0.7688		0.6464		0.0005000		1298.79
192		0.1604		0.3300		0.7705		0.6540		0.0005000		1299.79
193		0.1597		0.3000		0.7705		0.6383		0.0005000		1297.85
194		0.1592		0.2974		0.7717		0.6437		0.0005000		1299.04
195		0.1621		0.2904		0.7669		0.6323		0.0005000		1301.97
196		0.1601		0.2805		0.7699		0.6553		0.0005000		1302.65
197		0.1598		0.2888		0.7714		0.6440		0.0005000		1296.81
198		0.1596		0.3284		0.7708		0.6561		0.0005000		1299.65
199		0.1611		0.2856		0.7690		0.6458		0.0005000		1297.94
200		0.1707		0.3421		0.7539		0.6113		0.0005000		1299.28
201		0.1613		0.3332		0.7642		0.5904		0.0005000		1301.92
202		0.1591		0.2946		0.7724		0.6340		0.0005000		1300.80
203		0.1585		0.2793		0.7733		0.6513		0.0005000		1303.76
204		0.1607		0.2834		0.7693		0.6545		0.0005000		1297.56
205		0.1613		0.2878		0.7698		0.6607		0.0005000		1299.39
206		0.1643		0.3310		0.7641		0.6102		0.0005000		1299.32
207		0.1642		0.3292		0.7659		0.6037		0.0005000		1301.30
208		0.1716		0.2900		0.7535		0.6369		0.0005000		1296.15
209		0.1584		0.2872		0.7726		0.6480		0.0005000		1300.90
210		0.1612		0.2836		0.7680		0.6523		0.0005000		1299.74
211		0.1678		0.2837		0.7596		0.6485		0.0005000		1299.54
212		0.1578		0.3098		0.7735		0.6507		0.0005000		1299.33
213		0.1633		0.3175		0.7687		0.6146		0.0005000		1298.12
214		0.1588		0.3432		0.7716		0.6485		0.0005000		1299.76
215		0.1601		0.2945		0.7699		0.6435		0.0005000		1298.22
216		0.1638		0.4903		0.7674		0.6326		0.0005000		1299.36
217		0.1602		0.3019		0.7688		0.6428		0.0005000		1302.09
218		0.1592		0.3890		0.7717		0.6457		0.0005000		1298.51
219		0.1688		0.2930		0.7598		0.6373		0.0005000		1299.59
220		0.1591		0.2860		0.7713		0.6545		0.0005000		1301.75
221		0.1576		0.3863		0.7742		0.6412		0.0005000		1301.22
222		0.1630		0.2796		0.7657		0.6570		0.0005000		1301.52
223		0.1603		0.2923		0.7699		0.6467		0.0005000		1297.70
224		0.1596		0.3015		0.7711		0.6486		0.0005000		1302.72
225		0.1635		0.2959		0.7615		0.6222		0.0005000		1300.57
226		0.1617		0.2861		0.7686		0.6400		0.0005000		1300.81
227		0.1601		0.3336		0.7698		0.6434		0.0005000		1302.32
228		0.1598		0.3458		0.7721		0.6448		0.0005000		1301.94
229		0.1585		0.3138		0.7725		0.6458		0.0005000		1306.09
230		0.1622		0.2980		0.7665		0.6329		0.0005000		1303.69
231		0.1600		0.3065		0.7707		0.6486		0.0005000		1302.09
232		0.1666		0.3091		0.7536		0.6421		0.0005000		1298.76
233		0.1713		0.2812		0.7603		0.6348		0.0005000		1301.27
234		0.1591		0.2855		0.7715		0.6470		0.0005000		1305.24
