Parameters: 191614FLOP: 3580461056.0
Epoch	Loss(Tr)	Loss(val)	mIOU (tr)	mIOU (val)	lr	time	
136		0.1946		0.2985		0.7305		0.6395		0.0010000		1378.09
137		0.1943		0.2922		0.7335		0.6367		0.0010000		1375.14
138		0.1977		0.2851		0.7302		0.6517		0.0010000		1375.56
139		0.1945		0.2938		0.7323		0.6357		0.0010000		1379.06
140		0.1931		0.2897		0.7338		0.6438		0.0010000		1380.29
141		0.2006		0.2921		0.7249		0.6407		0.0010000		1379.02
142		0.2213		0.3172		0.6952		0.6206		0.0010000		1377.68
143		0.1928		0.3007		0.7377		0.6347		0.0010000		1381.81
144		0.1979		0.3156		0.7249		0.5888		0.0010000		1376.25
145		0.1963		0.2895		0.7301		0.6339		0.0010000		1379.36
146		0.1970		0.2868		0.7289		0.6481		0.0010000		1377.71
147		0.1925		0.3114		0.7351		0.6354		0.0010000		1378.34
148		0.1928		0.2887		0.7360		0.6313		0.0010000		1378.01
149		0.2224		0.3138		0.6769		0.5994		0.0010000		1377.08
150		0.2038		0.3249		0.7208		0.6084		0.0010000		1355.61
151		0.1764		0.2750		0.7543		0.6538		0.0005000		1360.86
152		0.1783		0.2698		0.7507		0.6615		0.0005000		1366.01
153		0.1743		0.2831		0.7564		0.6599		0.0005000		1347.79
154		0.1741		0.2841		0.7564		0.6561		0.0005000		1346.83
155		0.1740		0.2884		0.7571		0.6605		0.0005000		1334.50
156		0.1748		0.2824		0.7554		0.6606		0.0005000		1330.33
157		0.1753		0.2905		0.7560		0.6596		0.0005000		1325.48
158		0.1736		0.2764		0.7572		0.6531		0.0005000		1316.26
159		0.1729		0.2773		0.7578		0.6541		0.0005000		1315.92
160		0.1718		0.2799		0.7601		0.6569		0.0005000		1329.84
161		0.1787		0.2794		0.7495		0.6569		0.0005000		1327.02
162		0.1737		0.2875		0.7564		0.6464		0.0005000		1326.00
163		0.1725		0.2850		0.7584		0.6513		0.0005000		1333.04
164		0.1788		0.2902		0.7480		0.6541		0.0005000		1319.60
165		0.1717		0.2876		0.7603		0.6520		0.0005000		1317.91
166		0.1769		0.2814		0.7531		0.6610		0.0005000		1308.28
167		0.1734		0.2828		0.7585		0.6412		0.0005000		1315.54
168		0.1722		0.2867		0.7581		0.6572		0.0005000		1308.76
169		0.1724		0.2772		0.7591		0.6529		0.0005000		1299.71
170		0.1733		0.2795		0.7549		0.6564		0.0005000		1312.43
171		0.1810		0.2912		0.7456		0.6507		0.0005000		1317.43
172		0.1723		0.2830		0.7573		0.6512		0.0005000		1317.11
173		0.1725		0.2910		0.7581		0.6436		0.0005000		1318.99
174		0.1733		0.2910		0.7588		0.6515		0.0005000		1311.17
175		0.1738		0.2818		0.7575		0.6547		0.0005000		1300.00
176		0.1788		0.2909		0.7455		0.6340		0.0005000		1308.13
177		0.1713		0.2816		0.7598		0.6383		0.0005000		1310.18
178		0.1707		0.2886		0.7614		0.6295		0.0005000		1308.16
179		0.1714		0.2802		0.7589		0.6555		0.0005000		1308.64
180		0.1701		0.2762		0.7623		0.6575		0.0005000		1307.15
181		0.1782		0.2925		0.7525		0.6449		0.0005000		1296.82
182		0.1741		0.2934		0.7553		0.6287		0.0005000		1311.16
183		0.1705		0.2765		0.7600		0.6502		0.0005000		1314.24
184		0.1722		0.2766		0.7586		0.6582		0.0005000		1312.12
185		0.1711		0.2786		0.7597		0.6518		0.0005000		1315.52
186		0.1700		0.2867		0.7608		0.6601		0.0005000		1311.85
187		0.1729		0.2960		0.7581		0.6419		0.0005000		1299.58
188		0.1708		0.2885		0.7601		0.6483		0.0005000		1297.31
189		0.1746		0.2790		0.7561		0.6494		0.0005000		1318.19
190		0.1697		0.2866		0.7620		0.6483		0.0005000		1317.17
191		0.1732		0.2973		0.7581		0.6368		0.0005000		1320.19
192		0.1719		0.2844		0.7567		0.6489		0.0005000		1317.69
193		0.1683		0.2842		0.7636		0.6530		0.0005000		1312.24
194		0.1714		0.2941		0.7590		0.6412		0.0005000		1308.59
195		0.1728		0.2836		0.7576		0.6594		0.0005000		1308.62
196		0.1703		0.2781		0.7611		0.6572		0.0005000		1308.37
197		0.1696		0.2852		0.7630		0.6525		0.0005000		1306.55
198		0.1736		0.2876		0.7588		0.6503		0.0005000		1331.01
199		0.1753		0.2922		0.7555		0.6258		0.0005000		1347.08
200		0.1723		0.3017		0.7586		0.6266		0.0005000		1343.50
201		0.1717		0.2843		0.7587		0.6521		0.0005000		1348.69
202		0.1710		0.2912		0.7614		0.6448		0.0005000		1331.91
203		0.1787		0.2938		0.7473		0.6346		0.0005000		1318.51
204		0.1695		0.2824		0.7606		0.6417		0.0005000		1325.63
205		0.1736		0.2846		0.7564		0.6419		0.0005000		1318.42
206		0.1688		0.2908		0.7622		0.6516		0.0005000		1327.90
207		0.1690		0.2854		0.7630		0.6534		0.0005000		1347.63
208		0.1755		0.2886		0.7542		0.6473		0.0005000		1349.11
209		0.1685		0.2917		0.7634		0.6533		0.0005000		1349.29
210		0.1718		0.2832		0.7604		0.6552		0.0005000		1346.42
211		0.1681		0.2868		0.7630		0.6497		0.0005000		1320.53
212		0.1704		0.2750		0.7611		0.6508		0.0005000		1313.44
213		0.1727		0.2892		0.7564		0.6495		0.0005000		1311.67
214		0.1716		0.2872		0.7611		0.6441		0.0005000		1332.83
215		0.1711		0.2875		0.7606		0.6492		0.0005000		1335.67
216		0.1713		0.2854		0.7617		0.6398		0.0005000		1351.75
217		0.1694		0.2905		0.7626		0.6552		0.0005000		1353.20
218		0.1684		0.2772		0.7640		0.6594		0.0005000		1347.31
219		0.1910		0.3192		0.7273		0.6061		0.0005000		1344.47
220		0.1679		0.2788		0.7633		0.6474		0.0005000		1337.16
221		0.1742		0.2832		0.7520		0.6480		0.0005000		1331.89
222		0.1697		0.2873		0.7609		0.6438		0.0005000		1321.67
223		0.1706		0.2853		0.7605		0.6363		0.0005000		1327.63
224		0.1700		0.2856		0.7619		0.6517		0.0005000		1323.07
225		0.1705		0.2838		0.7605		0.6478		0.0005000		1347.37
226		0.1726		0.2981		0.7561		0.6342		0.0005000		1349.21
227		0.1677		0.2770		0.7648		0.6461		0.0005000		1343.75
228		0.1698		0.2879		0.7608		0.6407		0.0005000		1360.13
229		0.1696		0.2809		0.7607		0.6611		0.0005000		1342.03
230		0.1702		0.2854		0.7609		0.6513		0.0005000		1337.24
231		0.1688		0.2865		0.7611		0.6512		0.0005000		1323.87
232		0.1707		0.2749		0.7600		0.6508		0.0005000		1326.51
233		0.1686		0.2832		0.7615		0.6500		0.0005000		1328.82
234		0.1730		0.2866		0.7578		0.6533		0.0005000		1351.68
235		0.1684		0.2842		0.7628		0.6591		0.0005000		1354.13
236		0.1711		0.2874		0.7593		0.6553		0.0005000		1344.69
237		0.1700		0.2900		0.7595		0.6472		0.0005000		1357.42
238		0.1673		0.2822		0.7642		0.6460		0.0005000		1349.15
239		0.1673		0.2757		0.7646		0.6580		0.0005000		1324.58
240		0.1703		0.2917		0.7599		0.6420		0.0005000		1328.39
241		0.1690		0.2922		0.7635		0.6472		0.0005000		1319.74
242		0.1694		0.2751		0.7605		0.6520		0.0005000		1310.28
243		0.1696		0.2928		0.7592		0.6435		0.0005000		1325.58
244		0.1725		0.3121		0.7579		0.6441		0.0005000		1334.57
245		0.1682		0.2901		0.7627		0.6516		0.0005000		1337.26
246		0.1724		0.2869		0.7553		0.6396		0.0005000		1337.15
247		0.1726		0.2793		0.7575		0.6462		0.0005000		1332.43
248		0.1704		0.3095		0.7599		0.6230		0.0005000		1312.34
249		0.1739		0.2848		0.7553		0.6445		0.0005000		1309.63
250		0.1724		0.2970		0.7545		0.6333		0.0005000		1311.94
251		0.1588		0.2794		0.7759		0.6573		0.0002500		1309.63
252		0.1582		0.2805		0.7765		0.6554		0.0002500		1321.53
253		0.1591		0.2795		0.7745		0.6604		0.0002500		1340.83
254		0.1573		0.2833		0.7763		0.6560		0.0002500		1340.31
255		0.1571		0.2813		0.7766		0.6547		0.0002500		1338.93
256		0.1579		0.2920		0.7764		0.6346		0.0002500		1338.49
257		0.1565		0.2862		0.7780		0.6525		0.0002500		1311.68
258		0.1563		0.2817		0.7780		0.6563		0.0002500		1310.33
259		0.1562		0.2879		0.7777		0.6523		0.0002500		1310.88
260		0.1559		0.2801		0.7789		0.6609		0.0002500		1310.43
261		0.1605		0.3425		0.7685		0.5904		0.0002500		1319.06
262		0.1557		0.2816		0.7783		0.6497		0.0002500		1336.63
263		0.1560		0.2896		0.7781		0.6452		0.0002500		1337.30
264		0.1588		0.2913		0.7747		0.6414		0.0002500		1338.44
265		0.1595		0.2891		0.7716		0.6495		0.0002500		1335.97
266		0.1595		0.2868		0.7727		0.6527		0.0002500		1315.81
267		0.1554		0.2794		0.7793		0.6537		0.0002500		1309.71
268		0.1564		0.2901		0.7776		0.6439		0.0002500		1310.54
269		0.1565		0.2821		0.7782		0.6602		0.0002500		1307.25
270		0.1556		0.2857		0.7796		0.6459		0.0002500		1312.16
271		0.1582		0.2828		0.7753		0.6549		0.0002500		1337.08
272		0.1548		0.2846		0.7795		0.6487		0.0002500		1341.61
273		0.1562		0.2771		0.7774		0.6687		0.0002500		1339.79
274		0.1563		0.2851		0.7771		0.6559		0.0002500		1338.73
275		0.1554		0.2788		0.7791		0.6653		0.0002500		1323.15
276		0.1570		0.2822		0.7754		0.6598		0.0002500		1310.96
277		0.1563		0.2748		0.7792		0.6668		0.0002500		1308.88
278		0.1543		0.2796		0.7800		0.6640		0.0002500		1315.22
279		0.1550		0.2805		0.7792		0.6609		0.0002500		1346.67
280		0.1555		0.2809		0.7792		0.6659		0.0002500		1372.26
281		0.1553		0.2853		0.7797		0.6536		0.0002500		1379.25
282		0.1568		0.2882		0.7775		0.6515		0.0002500		1371.03
283		0.1557		0.2807		0.7783		0.6538		0.0002500		1371.15
284		0.1554		0.2802		0.7789		0.6637		0.0002500		1361.47
285		0.1546		0.2842		0.7792		0.6439		0.0002500		1349.90
286		0.1549		0.2871		0.7799		0.6534		0.0002500		1343.73
287		0.1555		0.2850		0.7776		0.6603		0.0002500		1332.73
288		0.1547		0.2815		0.7804		0.6533		0.0002500		1331.85
289		0.1561		0.2830		0.7776		0.6638		0.0002500		1361.53
290		0.1548		0.2722		0.7799		0.6625		0.0002500		1343.15
291		0.1568		0.2885		0.7760		0.6572		0.0002500		1342.33
292		0.1540		0.2868		0.7808		0.6580		0.0002500		1340.15
293		0.1626		0.2910		0.7661		0.6609		0.0002500		1328.09
294		0.1556		0.2784		0.7792		0.6651		0.0002500		1312.34
295		0.1544		0.2860		0.7805		0.6532		0.0002500		1311.15
296		0.1555		0.2854		0.7782		0.6615		0.0002500		1312.43
297		0.1559		0.2847		0.7783		0.6518		0.0002500		1309.89
298		0.1560		0.2881		0.7775		0.6369		0.0002500		1334.14
299		0.1551		0.2842		0.7791		0.6631		0.0002500		1332.26
300		0.1551		0.2822		0.7791		0.6588		0.0002500		1339.03
